64	184	56	day_protest	night_protest	0
64	178	56	day_protest	night_protest	0
50	85	56	day_concert	day_protest	0
47	64	56	day_concert	day_protest	0
45	185	56	day_concert	night_protest	0
45	147	56	day_concert	night_concert	0
45	145	56	day_concert	night_concert	0
45	111	56	day_concert	night_concert	0
45	80	56	day_concert	day_protest	0
44	47	56	day_concert	day_concert	1
43	156	56	day_concert	night_protest	0
43	150	56	day_concert	night_protest	0
37	180	56	day_concert	night_protest	0
37	150	56	day_concert	night_protest	0
35	147	56	day_concert	night_concert	0
35	145	56	day_concert	night_concert	0
35	124	56	day_concert	night_concert	0
35	111	56	day_concert	night_concert	0
35	108	56	day_concert	night_concert	0
35	88	56	day_concert	day_protest	0
33	44	56	day_concert	day_concert	1
31	44	56	day_concert	day_concert	1
28	111	56	day_concert	night_concert	0
25	124	56	day_concert	night_concert	0
25	88	56	day_concert	day_protest	0
24	185	56	day_concert	night_protest	0
23	46	56	day_concert	day_concert	1
22	125	56	day_concert	night_concert	0
22	99	56	day_concert	day_protest	0
22	71	56	day_concert	day_protest	0
20	24	56	day_concert	day_concert	1
17	156	56	day_concert	night_protest	0
17	48	56	day_concert	day_concert	1
15	18	56	day_concert	day_concert	1
13	45	56	day_concert	day_concert	1
11	33	56	day_concert	day_concert	1
11	31	56	day_concert	day_concert	1
10	192	56	day_concert	night_protest	0
10	11	56	day_concert	day_concert	1
8	11	56	day_concert	day_concert	1
7	93	56	day_concert	day_protest	0
7	80	56	day_concert	day_protest	0
7	20	56	day_concert	day_concert	1
5	45	56	day_concert	day_concert	1
4	34	56	day_concert	day_concert	1
3	18	56	day_concert	day_concert	1
2	39	56	day_concert	day_concert	1
2	37	56	day_concert	day_concert	1
2	20	56	day_concert	day_concert	1
2	3	56	day_concert	day_concert	1
1	37	56	day_concert	day_concert	1
1	2	56	day_concert	day_concert	1
188	192	55	night_protest	night_protest	1
178	180	55	night_protest	night_protest	1
137	180	55	night_concert	night_protest	0
137	139	55	night_concert	night_concert	1
127	180	55	night_concert	night_protest	0
124	125	55	night_concert	night_concert	1
118	137	55	night_concert	night_concert	1
118	125	55	night_concert	night_concert	1
118	124	55	night_concert	night_concert	1
115	125	55	night_concert	night_concert	1
114	184	55	night_concert	night_protest	0
114	127	55	night_concert	night_concert	1
111	184	55	night_concert	night_protest	0
109	111	55	night_concert	night_concert	1
107	139	55	night_concert	night_concert	1
99	124	55	day_protest	night_concert	0
99	118	55	day_protest	night_concert	0
99	115	55	day_protest	night_concert	0
93	150	55	day_protest	night_protest	0
90	156	55	day_protest	night_protest	0
